filename,width,height,class,xmin,ymin,xmax,ymax
4edc09cd-99b7-4b77-b63c-92c778aaf1e0.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,781.651376146789,598.1651376146789,840.3669724770641,684.4036697247707
4edc09cd-99b7-4b77-b63c-92c778aaf1e0.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,755.9633027522935,744.954128440367,829.3577981651376,825.6880733944954
4edc09cd-99b7-4b77-b63c-92c778aaf1e0.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,713.7614678899083,886.2385321100918,827.5229357798166,983.4862385321101
4edc09cd-99b7-4b77-b63c-92c778aaf1e0.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,902.7522935779817,724.7706422018348,954.1284403669725,794.4954128440367
4edc09cd-99b7-4b77-b63c-92c778aaf1e0.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,719.2660550458716,1012.8440366972477,814.6788990825689,1146.7889908256882
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,666.0550458715596,588.9908256880734,774.3119266055047,721.1009174311927
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,644.0366972477065,754.1284403669724,726.605504587156,888.0733944954128
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,708.256880733945,768.8073394495412,816.5137614678898,915.5963302752294
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,620.1834862385322,897.2477064220184,728.440366972477,1058.7155963302753
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,957.7981651376147,596.3302752293578,1106.4220183486239,794.4954128440367
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,924.7706422018349,825.6880733944954,1053.211009174312,1000
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,1025.6880733944954,838.5321100917432,1190.8256880733945,1047.7064220183486
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,904.5871559633026,1022.0183486238533,1016.5137614678897,1187.1559633027523
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,1009.1743119266054,1077.0642201834862,1181.6513761467888,1253.2110091743118
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,873.3944954128441,1185.3211009174313,992.6605504587155,1355.9633027522937
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,985.3211009174311,1240.3669724770643,1124.7706422018348,1447.7064220183486
64260557-9e2b-4b94-87fc-c013b98c877c.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,695.4128440366973,1110.091743119266,801.834862385321,1269.7247706422017
0dc3e4c2-c7c7-4a8b-9a1f-a3d41f9eaea9.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,971.2538226299694,672.0977596741344,1074.0061162079512,804.0733197556007
0dc3e4c2-c7c7-4a8b-9a1f-a3d41f9eaea9.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1059.3272171253823,684.3177189409369,1186.5443425076453,830.9572301425663
0dc3e4c2-c7c7-4a8b-9a1f-a3d41f9eaea9.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1020.183486238532,459.47046843177185,1098.4709480122324,613.4419551934827
0dc3e4c2-c7c7-4a8b-9a1f-a3d41f9eaea9.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,981.039755351682,840.7331975560081,1066.6666666666665,970.2647657841138
0dc3e4c2-c7c7-4a8b-9a1f-a3d41f9eaea9.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1049.5412844036696,884.7250509164971,1171.8654434250764,1038.6965376782077
0dc3e4c2-c7c7-4a8b-9a1f-a3d41f9eaea9.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,937.0030581039755,994.7046843177188,1054.434250764526,1173.1160896130345
0dc3e4c2-c7c7-4a8b-9a1f-a3d41f9eaea9.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1022.6299694189603,1036.2525458248474,1162.079510703364,1202.4439918533603
672a1a3f-0768-4a82-88ce-0bc545837198.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,194.4954128440367,788.9908256880734,366.97247706422013,968.8073394495414
672a1a3f-0768-4a82-88ce-0bc545837198.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,190.8256880733945,579.8165137614678,341.28440366972484,772.4770642201835
ac4166f3-8b6d-4c8a-8177-968b475a8ef1.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,295.41284403669727,601.8348623853211,377.9816513761468,743.119266055046
ac4166f3-8b6d-4c8a-8177-968b475a8ef1.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,300.9174311926605,741.2844036697247,409.17431192660547,910.0917431192661
f3405e68-7e84-426c-8de8-f40f2248f739.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,205.5045871559633,179.8165137614679,352.2935779816514,398.1651376146789
2af96ce8-2554-41f2-9b96-03c81b12bc28.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,787.7675840978593,112.42362525458249,900.3058103975535,249.28716904276985
2af96ce8-2554-41f2-9b96-03c81b12bc28.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,900.3058103975535,114.86761710794296,1020.183486238532,246.84317718940935
2af96ce8-2554-41f2-9b96-03c81b12bc28.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1144.954128440367,80.65173116089613,1277.0642201834862,224.84725050916498
2af96ce8-2554-41f2-9b96-03c81b12bc28.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1277.0642201834862,83.09572301425662,1411.6207951070337,229.73523421588595
2af96ce8-2554-41f2-9b96-03c81b12bc28.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,790.2140672782875,305.4989816700611,895.4128440366972,410.5906313645621
2af96ce8-2554-41f2-9b96-03c81b12bc28.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,885.6269113149848,303.05498981670064,1025.0764525993884,427.69857433808556
2af96ce8-2554-41f2-9b96-03c81b12bc28.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1208.5626911314985,305.4989816700611,1377.3700305810398,430.14256619144606
efd6df35-3012-4a7d-a8bc-75d8111cdcae.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,225.07645259938838,246.84317718940935,293.57798165137615,359.2668024439918
efd6df35-3012-4a7d-a8bc-75d8111cdcae.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,435.47400611620793,251.73116089613035,518.6544342507646,366.5987780040733
efd6df35-3012-4a7d-a8bc-75d8111cdcae.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,511.31498470948014,251.73116089613035,606.7278287461774,366.5987780040733
efd6df35-3012-4a7d-a8bc-75d8111cdcae.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,494.18960244648315,415.4786150712831,604.2813455657492,513.2382892057026
24ea2fb0-f223-472a-9f15-034afb0f6cc0.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,914.9847094801224,200.40733197556006,1042.2018348623853,349.49083503054993
24ea2fb0-f223-472a-9f15-034afb0f6cc0.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1029.9694189602446,183.29938900203666,1152.2935779816514,342.15885947046837
24ea2fb0-f223-472a-9f15-034afb0f6cc0.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,912.5382262996942,405.7026476578411,1047.0948012232416,569.4501018329939
24ea2fb0-f223-472a-9f15-034afb0f6cc0.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1049.5412844036696,410.5906313645621,1154.7400611620794,576.7820773930755
24ea2fb0-f223-472a-9f15-034afb0f6cc0.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,733.9449541284404,608.5539714867616,831.8042813455656,745.417515274949
3a8d902b-ef59-4d9d-bf3d-79d4b2dd24c2.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,38.53211009174312,339.44954128440367,216.51376146788988,579.8165137614678
3a8d902b-ef59-4d9d-bf3d-79d4b2dd24c2.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,75.22935779816513,620.1834862385322,278.89908256880733,895.4128440366972
2d2da2c4-dd7f-4b3f-af8d-fc02dc32baba.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,689.908256880734,567.0061099796334,831.8042813455656,706.3136456211812
279152a9-6edb-4563-9db6-7ad9afed1813.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,374.3119266055046,251.73116089613035,565.1376146788991,452.13849287169035
917225ca-338e-49b0-acae-1df65560c8ad.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,212.84403669724773,34.21588594704684,486.8501529051988,325.0509164969451
917225ca-338e-49b0-acae-1df65560c8ad.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,17.12538226299694,364.1547861507128,274.00611620795104,654.9898167006111
917225ca-338e-49b0-acae-1df65560c8ad.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,494.18960244648315,371.48676171079427,741.2844036697247,647.6578411405295
566c465c-fb3a-4a14-8142-ccb301624be4.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,555.3516819571865,271.2830957230143,790.2140672782875,537.6782077393076
566c465c-fb3a-4a14-8142-ccb301624be4.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,325.3822629969419,12.219959266802444,550.4587155963303,212.6272912423625
f23a6924-35b7-4d0b-b800-b085d41fdd4e.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,957.7981651376147,284.4036697247706,1192.6605504587155,532.1100917431193
3b68dac4-7116-446d-90c8-d34c5cb537ad.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,344.95412844036696,478.89908256880733,600,706.4220183486239
d1b77575-cbbd-4738-8ea4-53afbb491e24.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,412.84403669724776,25.688073394495415,695.4128440366974,277.06422018348627
34603719-e7b4-4ad6-828a-dcce9798bf1c.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,474.6177370030581,596.3340122199593,866.0550458715596,909.1649694501019
2849009f-82e5-4e9a-8898-115a3a9a82cd.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,332.66055045871565,2469,659.3272171253823,2838.0000000000005
a92a0a4f-342c-4573-b8c1-c3f99c58f623.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,398.59327217125383,1728,755.2293577981652,2274
a92a0a4f-342c-4573-b8c1-c3f99c58f623.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,413.57798165137615,2244,791.1926605504588,2742
a92a0a4f-342c-4573-b8c1-c3f99c58f623.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,1402.5688073394497,2727,1762.2018348623856,3180
d7ef2f27-2b56-41d6-b24d-188a59617108.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,275.71865443425077,1593,668.3180428134556,2115
d7ef2f27-2b56-41d6-b24d-188a59617108.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,293.70030581039754,2082,668.3180428134556,2606.9999999999995
871397f7-7359-4f72-958a-98c20b0231d6.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,674.3119266055047,873,1210.7645259938838,1620
0ac6cba0-b66b-4f7a-9e28-e1950f41ef43.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,587.4006116207951,552,1063.9143730886851,1311.0000000000002
22978b08-31f6-4789-aed9-4dbb56d35752.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,387.1559633027523,570.6422018348624,532.1100917431193,766.9724770642202
22978b08-31f6-4789-aed9-4dbb56d35752.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,504.5871559633027,543.119266055046,664.2201834862385,754.1284403669724
22978b08-31f6-4789-aed9-4dbb56d35752.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,141.28440366972478,554.1284403669724,302.7522935779816,757.7981651376147
aa3f2ff6-ba38-44a8-8bd3-81f8b29c0f0f.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,51.37614678899082,310.0917431192661,256.88073394495416,600
aa3f2ff6-ba38-44a8-8bd3-81f8b29c0f0f.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,84.40366972477064,600,269.7247706422018,833.0275229357799
d89a1cb6-c87e-486e-80f0-b1f1d843f6f8.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,33.02752293577982,3.669724770642202,611.0091743119265,633.0275229357798
d89a1cb6-c87e-486e-80f0-b1f1d843f6f8.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,137.61467889908258,638.5321100917431,598.1651376146789,1271.559633027523
60c5cb38-3108-43bb-a367-6b8e1fc96b4f.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,269.7247706422018,634.8623853211009,473.39449541284404,820.183486238532
ee515255-a910-464a-b579-53e571a1c6e8.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,258.7155963302753,78.89908256880734,592.6605504587158,376.1467889908257
36d002fd-c96c-4e78-b27f-dcdc1480eb55.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,3.669724770642201,130.27522935779817,201.8348623853211,420.18348623853205
8affd44b-0a6d-4aaa-bfc0-79f45bafdea0.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,100.91743119266054,117.43119266055047,438.53211009174316,455.04587155963304
0d0f63f5-45dc-40d6-a600-d1e604f98ac3.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,374.61773700305815,1611,680.3058103975535,1955.9999999999998
0d0f63f5-45dc-40d6-a600-d1e604f98ac3.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,1210.7645259938838,1595.9999999999998,1537.4311926605506,1992
0d0f63f5-45dc-40d6-a600-d1e604f98ac3.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,407.58409785932724,2136,737.2477064220184,2565
0d0f63f5-45dc-40d6-a600-d1e604f98ac3.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,785.1987767584098,2205,1081.896024464832,2613
0d0f63f5-45dc-40d6-a600-d1e604f98ac3.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,1045.9327217125383,2196,1288.68501529052,2559.0000000000005
0d0f63f5-45dc-40d6-a600-d1e604f98ac3.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,1252.7217125382263,2202,1561.4067278287462,2616
70606f6e-c37f-470b-8c3c-afecd5c27df9.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,308.68501529051986,837,689.2966360856269,1329
194b646a-79ca-4a72-8289-0f4b744af822.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,1438.532110091743,483.00000000000006,1780.183486238532,954
194b646a-79ca-4a72-8289-0f4b744af822.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,1390.5810397553516,1086,1780.1834862385317,1503
194b646a-79ca-4a72-8289-0f4b744af822.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,1360.611620795107,2094,1729.2354740061162,2505
194b646a-79ca-4a72-8289-0f4b744af822.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,746.2385321100917,2049,1066.9113149847094,2453.9999999999995
194b646a-79ca-4a72-8289-0f4b744af822.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,1363.6085626911313,2919.0000000000005,1720.244648318043,3372
194b646a-79ca-4a72-8289-0f4b744af822.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,737.2477064220184,2874,1093.8837920489298,3293.9999999999995
194b646a-79ca-4a72-8289-0f4b744af822.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,428.56269113149847,2487,770.2140672782875,2847.0000000000005
29ad9162-cc5e-477c-bb01-7c8defd20f65.jpg,1960,4032,Jack Link's Original Beef Jerky 3.25oz,263.7308868501529,1152,623.3639143730886,1527
0607e178-bc96-48cf-8ef0-b16714b326a8.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,403.6697247706422,105.09164969450102,819.5718654434249,547.4541751527495
41ff8fc0-2761-45a3-9d31-bc24845aec58.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,486.23853211009174,715.5963302752293,647.7064220183487,944.9541284403671
41ff8fc0-2761-45a3-9d31-bc24845aec58.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,355.96330275229354,998.165137614679,522.9357798165138,1229.3577981651376
41ff8fc0-2761-45a3-9d31-bc24845aec58.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,511.92660550458714,985.3211009174313,664.2201834862386,1244.0366972477063
41ff8fc0-2761-45a3-9d31-bc24845aec58.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,649.5412844036697,985.3211009174313,809.1743119266054,1225.6880733944954
41ff8fc0-2761-45a3-9d31-bc24845aec58.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,346.7889908256881,1258.7155963302753,511.9266055045872,1493.5779816513761
41ff8fc0-2761-45a3-9d31-bc24845aec58.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,510.09174311926597,1271.559633027523,658.7155963302752,1477.0642201834862
41ff8fc0-2761-45a3-9d31-bc24845aec58.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,653.2110091743119,1260.5504587155963,809.1743119266055,1473.394495412844
09905fbb-be68-453c-8480-7ac66b069d81.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,357.79816513761466,71.55963302752293,625.6880733944954,431.19266055045875
8e408cad-bc87-4485-9b92-96680c64fb17.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,135.77981651376146,605.5045871559633,291.74311926605503,807.3394495412844
8e408cad-bc87-4485-9b92-96680c64fb17.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,141.28440366972478,792.6605504587156,311.92660550458714,1014.6788990825687
9e2d4f67-7c18-4868-a482-caaf0e70551b.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,1135.1681957186545,300.6109979633401,1448.3180428134556,664.7657841140531
72a38579-7e0a-4801-acc4-8d78667040ed.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,288.68501529051986,195.5193482688391,508.86850152905197,447.25050916496946
9f4f7070-e4d4-455b-b4fb-8876ecb2e72a.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,73.39449541284404,12.219959266802444,396.3302752293578,288.3910386965377
6b4f7b17-c43b-4c50-94d5-6aa5c74cb9e3.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,177.98165137614677,31.19266055045872,434.8623853211009,335.77981651376143
f74a893e-8a29-43b2-ab0b-b324c05452c1.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,200.611620795107,549.8981670061099,344.954128440367,769.8574338085539
f74a893e-8a29-43b2-ab0b-b324c05452c1.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,200.611620795107,764.969450101833,357.18654434250766,945.824847250509
a71b36fb-5a92-40df-aefb-1e057227f3dd.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,56.88073394495412,34.862385321100916,365.13761467889907,405.5045871559633
30db9033-5186-4c73-9f3f-487919edd05b.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,300.9174311926605,1190.8256880733943,449.54128440366975,1343.1192660550457
30db9033-5186-4c73-9f3f-487919edd05b.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,447.7064220183487,1174.3119266055046,605.5045871559632,1350.4587155963304
30db9033-5186-4c73-9f3f-487919edd05b.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,278.89908256880733,1387.1559633027523,467.8899082568807,1555.9633027522937
30db9033-5186-4c73-9f3f-487919edd05b.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,460.55045871559633,1365.1376146788991,655.0458715596329,1565.1376146788991
b85d4e34-21b5-46ec-ae8c-2c44c566e369.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,592.6605504587156,981.6513761467891,710.0917431192661,1064.2201834862385
b85d4e34-21b5-46ec-ae8c-2c44c566e369.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,700.9174311926606,1113.761467889908,822.0183486238532,1198.165137614679
c24c5a89-d6ba-4878-a47b-d0b2f508e7e3.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,730.2752293577983,1093.5779816513761,867.8899082568807,1234.8623853211009
c24c5a89-d6ba-4878-a47b-d0b2f508e7e3.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,855.045871559633,1091.7431192660551,996.3302752293578,1249.5412844036696
c24c5a89-d6ba-4878-a47b-d0b2f508e7e3.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,713.7614678899083,1275.2293577981652,871.559633027523,1431.1926605504586
c24c5a89-d6ba-4878-a47b-d0b2f508e7e3.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,880.7339449541284,1255.045871559633,1045.8715596330276,1427.5229357798166
282da24a-0ae0-4a6b-97af-35dc5103e8e0.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,399.9999999999999,491.74311926605503,759.6330275229357,840.3669724770642
eb56eba8-435c-4fef-b701-c3a4f782af50.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,381.651376146789,1403.6697247706422,611.0091743119266,1495.4128440366972
eb56eba8-435c-4fef-b701-c3a4f782af50.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,519.2660550458716,611.0091743119266,939.4495412844036,1161.467889908257
eb56eba8-435c-4fef-b701-c3a4f782af50.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,236.69724770642202,504.5871559633028,552.2935779816514,1148.6238532110092
6fa40b3b-4606-4993-9241-48c6303a450a.jpg,3024,4032,Jack Link's Original Beef Jerky 3.25oz,476.2568807339449,642.7155963302752,947.8899082568807,1229.9449541284403
6fa40b3b-4606-4993-9241-48c6303a450a.jpg,3024,4032,Jack Link's Original Beef Jerky 3.25oz,522.4954128440367,1234.5688073394497,980.2568807339449,1831.0458715596328
cb41ccc8-be46-4384-b831-3c5ea28914c6.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,526.605504587156,1115.5963302752293,699.0825688073394,1258.7155963302753
cb41ccc8-be46-4384-b831-3c5ea28914c6.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,146.78899082568807,1020.183486238532,308.25688073394497,1222.0183486238532
8f09de38-16d7-44a3-89ae-6ff7af6359ad.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,222.0183486238532,78.89908256880734,436.69724770642205,370.64220183486236
8f09de38-16d7-44a3-89ae-6ff7af6359ad.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,451.37614678899087,132.11009174311928,622.0183486238533,346.7889908256881
58b1cb32-b42d-481d-9378-99b58ff803eb.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,370.64220183486236,58.71559633027523,585.3211009174312,328.440366972477
4ee6719c-8d9f-48e1-927f-613e6707b5d8.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,135.77981651376146,49.54128440366973,372.4770642201835,333.9449541284404
4ee6719c-8d9f-48e1-927f-613e6707b5d8.jpg,1200,1600,Jack Link's Original Beef Jerky 3.25oz,187.1559633027523,473.39449541284404,376.1467889908257,656.880733944954
b05e6dd6-b292-4e02-9ce7-3173331e9dfe.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,149.23547400611622,285.9470468431772,276.4525993883792,430.142566191446
b05e6dd6-b292-4e02-9ce7-3173331e9dfe.jpg,1600,1200,Jack Link's Original Beef Jerky 3.25oz,124.77064220183487,466.80244399185335,283.7920489296636,659.877800407332
